vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
146,-16.598829702727276,2.3364708640909093,1.1311479914636364,0,0,0,1.781398337272723,1.3523068027272753,0.6649382330909093,0.9190900109090907,0.5742360461636364,0.5396900065363637
145,-18.47486472125,5.772905945875,1.1213715597999998,0,0,0,2.108940358750001,1.096608881249999,0.5308576818750002,0.8161758181250001,0.5537431165999998,0.4878715952000001
144,24.70158577,-49.724992755,1.08601295955,0,0,0,0.16946220000000167,0.16946219999999812,0.4378833749999984,0.4378833750000055,0.22362077245000012,0.2236207724499999
143,28.1757669425,-50.927064895,1.2622503040000002,0,0,0,0.26263523250000276,0.26263141749999974,0.6550426450000018,0.6550540950000041,0.20724940300000005,0.2072472569999999
142,31.62891293,54.84314728,1.17612209905,0,0,0,0.26986598999999956,0.2698659900000031,0.6001739499999985,0.6001739500000056,0.29903706895000004,0.29903706894999993
141,34.8982791875,53.004606245,1.110892027425,0,0,0,0.3483829474999993,0.3483867624999988,0.7123966149999958,0.7123928050000004,0.2777041493250001,0.27770426857499997
